CustomerID,monetary,frequency,cycle,recency,R,F,M,segment
17569,344.14,1,,333.0,1,1,2,Regular Customers
17571,1497.26,4,82.66666666666667,51.0,3,3,4,Regular Customers
17572,226.75000000000003,4,100.66666666666669,72.0,2,3,1,Regular Customers
17573,362.9,3,32.0,30.0,4,2,2,Regular Customers
17574,185.65,1,,243.0,1,1,1,Regular Customers
17576,3457.78,22,17.0,9.0,5,5,5,High Value Customers
17578,124.74,1,,219.0,1,1,1,Regular Customers
17579,440.2,4,58.333333333333336,5.0,5,3,2,Regular Customers
17580,212.77,3,53.0,253.0,1,2,1,Regular Customers
17581,10744.96,31,12.4,1.0,5,5,5,High Value Customers
17582,175.27,1,,237.0,1,1,1,Regular Customers
17584,1227.3,2,120.0,8.0,5,2,4,Potential High Value Customers
17585,1133.07,4,76.33333333333333,110.0,2,3,4,Regular Customers
17588,1240.2,3,66.0,101.0,2,2,4,Regular Customers
17589,2402.92,4,60.0,61.0,3,3,5,Regular Customers
17590,1477.97,3,19.0,3.0,5,2,4,Potential High Value Customers
17591,2215.02,8,42.0,74.0,2,4,5,At Risk Customers
17593,3911.56,6,69.8,4.0,5,3,5,Potential High Value Customers
17594,993.18,2,169.0,86.0,2,2,4,Regular Customers
17595,388.79,2,25.0,13.0,4,2,2,Regular Customers
17596,2827.93,7,57.5,24.0,4,4,5,High Value Customers
17597,2044.37,1,,214.0,1,1,5,Regular Customers
17600,161.67000000000002,1,,18.0,4,1,1,Regular Customers
17601,116.01,1,,240.0,1,1,1,Regular Customers
17602,5050.77,8,46.0,3.0,5,4,5,High Value Customers
17603,390.97,2,28.0,51.0,3,2,2,Regular Customers
17604,309.36,2,95.0,218.0,1,2,2,Regular Customers
17608,193.42,2,0.0,34.0,3,2,1,Regular Customers
17609,1096.42,6,57.4,41.0,3,3,4,Regular Customers
17611,3947.87,19,19.88888888888889,4.0,5,5,5,High Value Customers
17612,2000.32,9,30.5,54.0,3,4,4,Regular Customers
17613,4509.37,16,18.866666666666667,23.0,4,5,5,High Value Customers
17614,390.07,1,,58.0,3,1,2,Regular Customers
17615,329.6,3,46.0,131.0,2,2,2,Regular Customers
17616,571.1999999999999,3,97.0,174.0,2,2,3,Regular Customers
17618,971.58,3,178.5,6.0,5,2,4,Potential High Value Customers
17619,218.52,1,,313.0,1,1,1,Regular Customers
17620,81.44,1,,60.0,3,1,1,Regular Customers
17621,1379.9,3,166.5,22.0,4,2,4,Potential High Value Customers
17623,527.0500000000001,1,,33.0,3,1,3,Regular Customers
17624,843.48,2,204.0,15.0,4,2,3,Regular Customers
17625,2047.0,4,79.66666666666667,19.0,4,3,5,Potential High Value Customers
17628,75.75,1,,82.0,2,1,1,Regular Customers
17629,1784.12,9,44.25,6.0,5,4,4,High Value Customers
17630,503.6,2,63.0,170.0,2,2,3,Regular Customers
17631,528.33,3,115.5,2.0,5,2,3,Regular Customers
17633,1309.84,4,29.666666666666668,32.0,4,3,4,Potential High Value Customers
17634,2361.9700000000003,9,37.625,37.0,3,4,5,Regular Customers
17636,265.93,2,11.0,9.0,5,2,2,Regular Customers
17637,547.0600000000001,2,84.0,32.0,4,2,3,Regular Customers
17639,108.5,1,,277.0,1,1,1,Regular Customers
17640,621.66,1,,87.0,2,1,3,Regular Customers
17642,712.29,2,57.0,120.0,2,2,3,Regular Customers
17643,101.55,1,,374.0,1,1,1,Regular Customers
17644,2778.93,16,17.266666666666666,2.0,5,5,5,High Value Customers
17646,995.66,4,48.66666666666666,220.0,1,3,4,Regular Customers
17647,133.06,1,,66.0,3,1,1,Regular Customers
17648,1789.55,5,47.25,61.0,3,3,4,Regular Customers
17649,861.74,2,4.0,135.0,2,2,3,Regular Customers
17650,166.08,1,,22.0,4,1,1,Regular Customers
17651,3886.67,14,12.76923076923077,12.0,5,4,5,High Value Customers
17652,4737.13,16,17.066666666666666,26.0,4,5,5,High Value Customers
17653,1175.88,5,22.75,30.0,4,3,4,Potential High Value Customers
17654,117.55,1,,278.0,1,1,1,Regular Customers
17655,2571.74,7,59.333333333333336,11.0,5,4,5,High Value Customers
17656,1674.69,5,13.75,74.0,2,3,4,Regular Customers
17658,485.88,3,100.5,11.0,5,2,3,Regular Customers
17659,2954.75,13,30.75,4.0,5,4,5,High Value Customers
17660,196.0,1,,142.0,2,1,1,Regular Customers
17663,1788.27,9,32.75,26.0,4,4,4,High Value Customers
17664,604.64,2,194.0,19.0,4,2,3,Regular Customers
17666,728.16,2,62.0,4.0,5,2,3,Regular Customers
17667,2055.51,5,58.0,67.0,3,3,5,Regular Customers
17668,347.75,2,37.0,2.0,5,2,2,Regular Customers
17669,3406.7200000000003,7,34.5,43.0,3,4,5,Regular Customers
17670,205.7,1,,228.0,1,1,1,Regular Customers
17671,1284.08,5,87.5,16.0,4,3,4,Potential High Value Customers
17672,3106.62,4,88.66666666666667,44.0,3,3,5,Regular Customers
17673,1622.22,7,53.16666666666666,2.0,5,4,4,High Value Customers
17674,551.0400000000001,2,294.0,75.0,2,2,3,Regular Customers
17675,20105.6,41,9.15,2.0,5,5,5,High Value Customers
17676,1387.68,6,72.4,5.0,5,3,4,Potential High Value Customers
17677,16221.32,40,9.41025641025641,2.0,5,5,5,High Value Customers
17678,298.11,1,,264.0,1,1,2,Regular Customers
17679,1992.11,2,33.0,53.0,3,2,4,Regular Customers
17680,184.4,1,,24.0,4,1,1,Regular Customers
17682,2459.33,7,59.66666666666666,11.0,5,4,5,High Value Customers
17684,239.41,1,,44.0,3,1,1,Regular Customers
17685,3191.53,7,59.333333333333336,17.0,4,4,5,High Value Customers
17686,5739.46,7,49.16666666666666,8.0,5,4,5,High Value Customers
17690,4748.45,16,22.866666666666667,31.0,4,5,5,High Value Customers
17691,290.40000000000003,2,10.0,359.0,1,2,2,Regular Customers
17692,718.08,5,58.0,128.0,2,3,3,Regular Customers
17693,187.02,3,0.5,137.0,2,2,1,Regular Customers
17694,283.12,1,,142.0,2,1,2,Regular Customers
17695,765.34,2,40.0,132.0,2,2,3,Regular Customers
17696,2214.9500000000003,14,25.07692307692308,39.0,3,4,5,Regular Customers
17697,338.95,1,,237.0,1,1,2,Regular Customers
17698,154.95,1,,261.0,1,1,1,Regular Customers
17700,2515.79,6,69.8,17.0,4,3,5,Potential High Value Customers
17701,417.95,1,,253.0,1,1,2,Regular Customers
17702,1778.17,4,58.66666666666666,31.0,4,3,4,Potential High Value Customers
17703,798.74,3,51.5,36.0,3,2,3,Regular Customers
17704,885.19,2,71.0,169.0,2,2,3,Regular Customers
17705,1781.12,10,33.111111111111114,4.0,5,4,4,High Value Customers
17706,10083.81,21,18.1,5.0,5,5,5,High Value Customers
17707,152.4,2,151.0,186.0,1,2,1,Regular Customers
17708,267.08,2,137.0,188.0,1,2,2,Regular Customers
17709,137.45000000000002,1,,170.0,2,1,1,Regular Customers
17711,385.1,2,279.0,11.0,5,2,2,Regular Customers
17712,522.91,1,,45.0,3,1,3,Regular Customers
17714,153.0,1,,321.0,1,1,1,Regular Customers
17715,326.4,1,,201.0,1,1,2,Regular Customers
17716,5550.79,12,22.272727272727277,23.0,4,4,5,High Value Customers
17718,139.35,1,,233.0,1,1,1,Regular Customers
17719,5367.8,18,12.823529411764708,38.0,3,5,5,Regular Customers
17720,1195.94,4,113.66666666666669,27.0,4,3,4,Potential High Value Customers
17722,2410.64,5,67.5,97.0,2,3,5,Regular Customers
17723,3276.4,6,17.4,128.0,2,3,5,Regular Customers
17724,995.65,4,27.0,58.0,3,3,4,Regular Customers
17725,3371.13,14,19.307692307692307,17.0,4,4,5,High Value Customers
17727,1042.55,1,,16.0,4,1,4,Potential High Value Customers
17728,2860.71,4,27.666666666666668,4.0,5,3,5,Potential High Value Customers
17730,5288.83,15,23.071428571428573,4.0,5,4,5,High Value Customers
17731,878.2,5,26.0,80.0,2,3,3,Regular Customers
17732,303.97,1,,373.0,1,1,2,Regular Customers
17733,692.19,2,223.0,39.0,3,2,3,Regular Customers
17734,700.63,3,90.0,54.0,3,2,3,Regular Customers
17735,13110.02,19,20.27777777777778,3.0,5,5,5,High Value Customers
17736,337.49,2,104.0,10.0,5,2,2,Regular Customers
17737,168.24,2,49.0,10.0,5,2,1,Regular Customers
17738,1863.35,5,65.75,20.0,4,3,4,Potential High Value Customers
17739,2786.05,8,49.85714285714285,12.0,5,4,5,High Value Customers
17742,355.11,2,219.0,114.0,2,2,2,Regular Customers
17744,2322.4,6,71.0,4.0,5,3,5,Potential High Value Customers
17746,98.8,2,6.0,235.0,1,2,1,Regular Customers
17747,64.65,2,12.0,101.0,2,2,1,Regular Customers
17749,674.52,2,78.0,179.0,1,2,3,Regular Customers
17750,1781.28,9,19.875,6.0,5,4,4,High Value Customers
17752,80.64,1,,360.0,1,1,1,Regular Customers
17754,1730.61,5,65.0,1.0,5,3,4,Potential High Value Customers
17757,5581.54,31,12.366666666666667,2.0,5,5,5,High Value Customers
17758,3456.7000000000003,8,33.0,20.0,4,4,5,High Value Customers
17759,833.74,3,76.0,18.0,4,2,3,Regular Customers
17760,287.59,2,352.0,22.0,4,2,2,Regular Customers
17761,712.78,1,,33.0,3,1,3,Regular Customers
17763,15.0,1,,264.0,1,1,1,Regular Customers
17764,818.82,2,161.0,51.0,3,2,3,Regular Customers
17765,371.88,3,49.0,159.0,2,2,2,Regular Customers
17767,271.2,1,,16.0,4,1,2,Regular Customers
17768,2273.1800000000003,3,79.0,9.0,5,2,5,Potential High Value Customers
17769,3960.63,11,30.8,13.0,4,4,5,High Value Customers
17770,1143.27,5,21.0,199.0,1,3,4,Regular Customers
17771,245.33,2,267.0,57.0,3,2,2,Regular Customers
17772,182.77,2,0.0,11.0,5,2,1,Regular Customers
17774,1225.41,4,69.66666666666667,97.0,2,3,4,Regular Customers
17775,56.4,1,,255.0,1,1,1,Regular Customers
17777,665.86,3,38.0,25.0,4,2,3,Regular Customers
17779,642.17,4,40.66666666666666,22.0,4,3,3,Regular Customers
17781,188.02,2,94.0,160.0,2,2,1,Regular Customers
17783,283.47,2,175.0,73.0,2,2,2,Regular Customers
17785,131.94,1,,54.0,3,1,1,Regular Customers
17786,278.74,2,232.0,86.0,2,2,2,Regular Customers
17787,1865.19,4,73.0,153.0,2,3,4,Regular Customers
17788,1112.95,2,56.0,74.0,2,2,4,Regular Customers
17789,225.9,1,,282.0,1,1,1,Regular Customers
17790,1965.55,14,26.0,27.0,4,4,4,High Value Customers
17791,106.1,1,,30.0,4,1,1,Regular Customers
17793,323.04,1,,26.0,4,1,2,Regular Customers
17795,350.39,2,85.0,180.0,1,2,2,Regular Customers
17796,697.9,4,109.66666666666669,41.0,3,3,3,Regular Customers
17797,780.43,3,80.0,23.0,4,2,3,Regular Customers
17799,3026.08,11,33.9,23.0,4,4,5,High Value Customers
17800,1198.01,9,37.125,38.0,3,4,4,Regular Customers
17802,1263.59,4,96.66666666666669,83.0,2,3,4,Regular Customers
17805,512.31,1,,74.0,2,1,3,Regular Customers
17806,546.04,1,,12.0,5,1,3,Regular Customers
17809,5344.85,14,27.46153846153846,17.0,4,4,5,High Value Customers
17811,7671.01,51,6.58,5.0,5,5,5,High Value Customers
17812,732.16,4,118.66666666666669,13.0,4,3,3,Regular Customers
17813,1714.6,6,11.4,15.0,4,3,4,Potential High Value Customers
17816,36.56,4,109.66666666666669,37.0,3,3,1,Regular Customers
17817,387.68,3,136.5,5.0,5,2,2,Regular Customers
17819,3661.07,8,42.85714285714285,72.0,2,4,5,At Risk Customers
17824,298.4,1,,52.0,3,1,2,Regular Customers
17827,1995.46,5,89.75,6.0,5,3,4,Potential High Value Customers
17828,1084.92,8,25.142857142857142,9.0,5,4,4,High Value Customers
17829,889.24,1,,299.0,1,1,3,Regular Customers
17830,398.7,3,143.5,2.0,5,2,2,Regular Customers
17831,35.400000000000006,1,,34.0,3,1,1,Regular Customers
17832,155.37,1,,50.0,3,1,1,Regular Customers
17835,350.64,3,10.5,3.0,5,2,2,Regular Customers
17836,109.83,1,,48.0,3,1,1,Regular Customers
17837,1554.63,10,13.444444444444445,43.0,3,4,4,Regular Customers
17838,2312.7000000000003,6,69.2,27.0,4,3,5,Potential High Value Customers
17839,338.8,1,,43.0,3,1,2,Regular Customers
17841,40359.89,166,2.2545454545454544,2.0,5,5,5,High Value Customers
17843,197.73,1,,304.0,1,1,1,Regular Customers
17844,51.56,1,,107.0,2,1,1,Regular Customers
17848,901.2,9,34.625,82.0,2,4,3,At Risk Customers
17849,605.8000000000001,4,38.333333333333336,219.0,1,3,3,Regular Customers
17850,5298.09,35,2.088235294117647,303.0,1,5,5,At Risk Customers
17852,114.34,2,0.0,12.0,5,2,1,Regular Customers
17854,311.26,2,42.0,186.0,1,2,2,Regular Customers
17855,208.97,1,,373.0,1,1,1,Regular Customers
17856,1393.79,6,56.0,2.0,5,3,4,Potential High Value Customers
17857,25185.84,24,15.73913043478261,4.0,5,5,5,High Value Customers
17858,5155.66,12,33.09090909090909,6.0,5,4,5,High Value Customers
17859,148.21,1,,305.0,1,1,1,Regular Customers
17860,252.8,1,,369.0,1,1,2,Regular Customers
17861,2059.2,9,39.5,4.0,5,4,5,High Value Customers
17862,330.9,1,,324.0,1,1,2,Regular Customers
17863,3160.0,6,62.0,60.0,3,3,5,Regular Customers
17864,597.5,3,131.5,13.0,4,2,3,Regular Customers
17865,10156.44,27,12.846153846153848,31.0,4,5,5,High Value Customers
17866,325.7,2,0.0,143.0,2,2,2,Regular Customers
17867,622.75,7,43.0,31.0,4,4,3,Potential High Value Customers
17869,428.18,5,65.25,108.0,2,3,2,Regular Customers
17870,1889.4,12,33.09090909090909,3.0,5,4,4,High Value Customers
17871,155.9,1,,205.0,1,1,1,Regular Customers
17873,1634.98,6,58.6,81.0,2,3,4,Regular Customers
17874,658.26,6,14.0,186.0,1,3,3,Regular Customers
17877,237.61,1,,171.0,2,1,1,Regular Customers
17878,379.45,1,,44.0,3,1,2,Regular Customers
17879,178.51999999999998,1,,174.0,2,1,1,Regular Customers
17880,458.92,1,,365.0,1,1,2,Regular Customers
17881,133.35,1,,305.0,1,1,1,Regular Customers
17883,671.77,4,81.0,4.0,5,3,3,Regular Customers
17884,717.45,4,122.66666666666669,4.0,5,3,3,Regular Customers
17885,190.19,1,,13.0,4,1,1,Regular Customers
17886,899.61,3,109.0,32.0,4,2,3,Regular Customers
17887,111.35,1,,130.0,2,1,1,Regular Customers
17888,525.78,8,45.57142857142857,39.0,3,4,3,Regular Customers
17889,203.87,2,110.0,213.0,1,2,1,Regular Customers
17890,602.09,2,39.0,323.0,1,2,3,Regular Customers
17891,203.86,1,,163.0,2,1,1,Regular Customers
17892,244.1,3,49.5,57.0,3,2,1,Regular Customers
17893,112.25,1,,226.0,1,1,1,Regular Customers
17894,1119.39,8,42.142857142857146,72.0,2,4,4,At Risk Customers
17895,98.0,1,,45.0,3,1,1,Regular Customers
17896,256.32,1,,24.0,4,1,2,Regular Customers
17897,541.1,4,67.0,173.0,2,3,3,Regular Customers
17898,152.06,2,122.0,86.0,2,2,1,Regular Customers
17899,155.79999999999998,1,,160.0,2,1,1,Regular Customers
17900,15.0,1,,191.0,1,1,1,Regular Customers
17901,110.38,1,,30.0,4,1,1,Regular Customers
17904,178.92,2,0.0,22.0,4,2,1,Regular Customers
17905,800.24,4,100.66666666666669,72.0,2,3,3,Regular Customers
17906,72.9,1,,248.0,1,1,1,Regular Customers
17908,243.28,1,,374.0,1,1,1,Regular Customers
17911,366.23,1,,10.0,5,1,2,Regular Customers
17912,295.61,6,10.8,311.0,1,3,2,Regular Customers
17913,411.6,2,297.0,59.0,3,2,2,Regular Customers
17914,336.43,1,,4.0,5,1,2,Regular Customers
17917,341.28,3,158.5,46.0,3,2,2,Regular Customers
17919,1304.04,1,,89.0,2,1,4,Regular Customers
17920,4192.2,17,23.0625,5.0,5,5,5,High Value Customers
17921,826.52,4,67.33333333333333,65.0,3,3,3,Regular Customers
17923,207.50000000000003,1,,283.0,1,1,1,Regular Customers
17924,2902.83,12,33.81818181818182,2.0,5,4,5,High Value Customers
17925,244.08,1,,373.0,1,1,1,Regular Customers
17926,397.29,2,70.0,134.0,2,2,2,Regular Customers
17928,184.46,2,201.0,46.0,3,2,1,Regular Customers
17929,834.5,5,74.25,12.0,5,3,3,Regular Customers
17930,1740.48,5,51.0,36.0,3,3,4,Regular Customers
17931,408.36,2,121.0,135.0,2,2,2,Regular Customers
17932,1331.57,3,91.0,30.0,4,2,4,Potential High Value Customers
17934,704.25,2,7.0,52.0,3,2,3,Regular Customers
17935,142.89,2,3.0,139.0,2,2,1,Regular Customers
17936,389.84,1,,6.0,5,1,2,Regular Customers
17937,4301.22,7,59.0,9.0,5,4,5,High Value Customers
17939,99.14,1,,160.0,2,1,1,Regular Customers
17940,2238.58,9,31.625,50.0,3,4,5,Regular Customers
17941,304.56,1,,131.0,2,1,2,Regular Customers
17942,77.50000000000001,1,,8.0,5,1,1,Regular Customers
17946,149.57999999999998,2,26.0,234.0,1,2,1,Regular Customers
17947,176.68,1,,38.0,3,1,1,Regular Customers
17948,358.56000000000006,1,,148.0,2,1,2,Regular Customers
17949,53215.74,47,8.043478260869565,2.0,5,5,5,High Value Customers
17950,472.12,3,146.5,73.0,2,2,2,Regular Customers
17951,990.84,4,111.33333333333331,40.0,3,3,4,Regular Customers
17954,2305.32,14,28.153846153846157,6.0,5,4,5,High Value Customers
17955,557.3,4,7.0,199.0,1,3,3,Regular Customers
17956,12.75,1,,250.0,1,1,1,Regular Customers
17957,110.72,1,,67.0,3,1,1,Regular Customers
17958,508.46,1,,117.0,2,1,3,Regular Customers
17960,73.78,1,,172.0,2,1,1,Regular Customers
17961,1296.44,39,9.236842105263158,22.0,4,5,4,High Value Customers
17962,102.83,1,,143.0,2,1,1,Regular Customers
17964,471.7,2,341.0,32.0,4,2,2,Regular Customers
17965,2622.57,14,25.53846153846154,38.0,3,4,5,Regular Customers
17966,1098.43,5,56.0,38.0,3,3,4,Regular Customers
17967,123.07,1,,372.0,1,1,1,Regular Customers
17968,277.35,1,,374.0,1,1,2,Regular Customers
17969,228.2,2,195.0,167.0,2,2,1,Regular Customers
17970,582.59,1,,212.0,1,1,3,Regular Customers
17972,136.04,1,,242.0,1,1,1,Regular Customers
17973,337.04,1,,52.0,3,1,2,Regular Customers
17974,740.79,3,97.5,25.0,4,2,3,Regular Customers
17975,4390.31,14,27.0,16.0,4,4,5,High Value Customers
17976,353.19,1,,373.0,1,1,2,Regular Customers
17977,288.14,1,,30.0,4,1,2,Regular Customers
17978,300.92,1,,366.0,1,1,2,Regular Customers
17979,734.41,4,74.66666666666667,36.0,3,3,3,Regular Customers
17980,811.45,3,97.0,166.0,2,2,3,Regular Customers
17984,152.68,1,,146.0,2,1,1,Regular Customers
17985,634.95,1,,23.0,4,1,3,Regular Customers
17986,20.8,1,,57.0,3,1,1,Regular Customers
17987,198.57,1,,186.0,1,1,1,Regular Customers
17988,191.17,7,52.5,12.0,5,4,1,Potential High Value Customers
17990,630.84,3,62.5,237.0,1,2,3,Regular Customers
17991,93.35,2,1.0,226.0,1,2,1,Regular Customers
17994,629.6899999999999,5,42.25,122.0,2,3,3,Regular Customers
17995,76.1,1,,282.0,1,1,1,Regular Customers
17997,1528.68,12,8.181818181818182,75.0,2,4,4,At Risk Customers
17999,382.06,2,329.0,38.0,3,2,2,Regular Customers
18001,417.23,2,74.0,13.0,4,2,2,Regular Customers
18004,169.47,1,,363.0,1,1,1,Regular Customers
18005,249.72,2,44.0,4.0,5,2,2,Regular Customers
18006,444.68,1,,24.0,4,1,2,Regular Customers
18008,2116.19,9,31.0,71.0,3,4,5,Regular Customers
18009,252.24,2,0.0,236.0,1,2,2,Regular Customers
18010,174.8,1,,257.0,1,1,1,Regular Customers
18011,102.79,1,,374.0,1,1,1,Regular Customers
18013,187.29,2,0.0,156.0,2,2,1,Regular Customers
18014,158.47,1,,29.0,4,1,1,Regular Customers
18015,120.03,1,,5.0,5,1,1,Regular Customers
18016,1483.56,5,83.0,33.0,3,3,4,Regular Customers
18017,523.0,3,114.5,82.0,2,2,3,Regular Customers
18018,122.14,2,91.0,109.0,2,2,1,Regular Customers
18019,38.45,1,,52.0,3,1,1,Regular Customers
18022,668.11,1,,36.0,3,1,3,Regular Customers
18024,236.78,2,0.0,153.0,2,2,1,Regular Customers
18027,115.31,1,,99.0,2,1,1,Regular Customers
18030,220.7,3,19.0,5.0,5,2,1,Regular Customers
18032,73.5,1,,335.0,1,1,1,Regular Customers
18033,97.97,1,,66.0,3,1,1,Regular Customers
18034,422.88,2,0.0,22.0,4,2,2,Regular Customers
18035,730.4,3,4.0,36.0,3,2,3,Regular Customers
18036,405.62,3,106.5,33.0,3,2,2,Regular Customers
18037,70.02,6,41.6,155.0,2,3,1,Regular Customers
18040,357.2,2,226.0,20.0,4,2,2,Regular Customers
18041,4161.14,22,17.19047619047619,12.0,5,5,5,High Value Customers
18042,165.04999999999998,1,,54.0,3,1,1,Regular Customers
18043,559.51,3,171.0,25.0,4,2,3,Regular Customers
18044,2085.65,11,35.6,5.0,5,4,5,High Value Customers
18045,189.4,1,,46.0,3,1,1,Regular Customers
18048,172.29,2,0.0,204.0,1,2,1,Regular Customers
18050,74.4,1,,360.0,1,1,1,Regular Customers
18053,297.07,2,4.0,67.0,3,2,2,Regular Customers
18055,6752.14,11,36.2,8.0,5,4,5,High Value Customers
18056,363.65,1,,289.0,1,1,2,Regular Customers
18058,170.16,1,,10.0,5,1,1,Regular Customers
18059,296.71,4,19.33333333333333,10.0,5,3,2,Regular Customers
18061,2119.41,10,38.333333333333336,22.0,4,4,5,High Value Customers
18062,720.52,3,82.0,174.0,2,2,3,Regular Customers
18064,814.0,2,102.0,134.0,2,2,3,Regular Customers
18065,2380.08,15,25.642857142857142,6.0,5,4,5,High Value Customers
18066,318.0,1,,76.0,2,1,2,Regular Customers
18067,396.33,1,,41.0,3,1,2,Regular Customers
18068,101.7,1,,290.0,1,1,1,Regular Customers
18069,2021.82,5,75.25,27.0,4,3,5,Potential High Value Customers
18071,453.0,2,108.0,258.0,1,2,2,Regular Customers
18072,20.04,1,,186.0,1,1,1,Regular Customers
18073,3864.44,13,6.916666666666667,115.0,2,4,5,At Risk Customers
18074,489.6,1,,374.0,1,1,3,Regular Customers
18075,2538.7200000000003,13,28.08333333333333,24.0,4,4,5,High Value Customers
18077,2633.01,11,35.8,9.0,5,4,5,High Value Customers
18078,336.13,2,42.0,218.0,1,2,2,Regular Customers
18079,3651.97,4,64.33333333333333,46.0,3,3,5,Regular Customers
18080,1231.5,2,224.0,19.0,4,2,4,Potential High Value Customers
18081,343.45,3,48.5,37.0,3,2,2,Regular Customers
18082,703.37,1,,26.0,4,1,3,Regular Customers
18084,90.48,1,,17.0,4,1,1,Regular Customers
18085,689.95,2,43.0,331.0,1,2,3,Regular Customers
18086,101.34,1,,275.0,1,1,1,Regular Customers
18087,3202.92,1,,291.0,1,1,5,Regular Customers
18088,167.67000000000002,1,,62.0,3,1,1,Regular Customers
18092,9065.76,12,33.0,3.0,5,4,5,High Value Customers
18093,2083.42,5,52.25,94.0,2,3,5,Regular Customers
18094,3017.3,7,35.0,82.0,2,4,5,At Risk Customers
18095,580.0500000000001,2,20.0,313.0,1,2,3,Regular Customers
18096,911.15,3,26.0,12.0,5,2,3,Regular Customers
18097,2697.8,6,69.4,8.0,5,3,5,Potential High Value Customers
18099,168.31,1,,128.0,2,1,1,Regular Customers
18101,223.65,2,132.0,12.0,5,2,1,Regular Customers
18102,259657.3,60,6.220338983050848,1.0,5,5,5,High Value Customers
18104,754.64,1,,38.0,3,1,3,Regular Customers
18105,113.48,1,,38.0,3,1,1,Regular Customers
18106,430.7,1,,330.0,1,1,2,Regular Customers
18108,264.65,2,6.0,249.0,1,2,2,Regular Customers
18109,7927.42,31,12.266666666666667,2.0,5,5,5,High Value Customers
18110,206.05,2,0.0,20.0,4,2,1,Regular Customers
18112,352.69,2,154.0,13.0,4,2,2,Regular Customers
18113,76.32000000000001,1,,369.0,1,1,1,Regular Customers
18114,220.1,1,,291.0,1,1,1,Regular Customers
18116,1414.43,8,42.42857142857143,68.0,3,4,4,Regular Customers
